# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  n_H    ncritical_Cg     ncritical_Sig
869247.96753 116202239111.97676 321978.38859 919740250732.91260 0.00000 4829193369.35434 137.55774 4783058593.51562 0.00000 3921977584158.41602 0.00000 0.00000 
870247.96753 116023572107.54807 320239.97264 918326091033.99854 0.00000 4821768180.95780 137.50459 4775704340.07888 0.00000 3921977584158.41602 0.00000 0.00000 
871247.96753 115845093829.00652 318532.76380 916913425373.26343 0.00000 4814350837.00548 137.45137 4768357856.14625 0.00000 3921977584158.41602 0.00000 0.00000 
872247.96753 115666845711.54947 316856.23646 915502581704.41638 0.00000 4806943059.45634 137.39812 4761020847.22630 0.00000 3921977584158.41602 0.00000 0.00000 
873247.96753 115488790010.12872 315209.66298 914093261270.00000 0.00000 4799543279.65605 137.34478 4753691759.65055 0.00000 3921977584158.41602 0.00000 0.00000 
874247.96753 115310933366.42282 313592.45116 912685516633.42896 0.00000 4792151773.59758 137.29136 4746370866.77534 0.00000 3921977584158.41602 0.00000 0.00000 
875247.96753 115133286061.07663 312004.03141 911279429160.63416 0.00000 4784768968.50449 137.23786 4739058591.74281 0.00000 3921977584158.41602 0.00000 0.00000 
876247.96753 114955848261.97095 310443.81885 909875000175.17322 0.00000 4777394871.32934 137.18428 4731754941.43913 0.00000 3921977584158.41602 0.00000 0.00000 
877247.96753 114778600712.69933 308911.19054 908472077257.58899 0.00000 4770028681.78064 137.13059 4724459123.21824 0.00000 3921977584158.41602 0.00000 0.00000 
878247.96753 114601553269.49339 307405.61421 907070738414.92651 0.00000 4762670809.44558 137.07679 4717171542.75441 0.00000 3921977584158.41602 0.00000 0.00000 
879247.96753 114424723655.18022 305926.58872 905671123918.38452 0.00000 4755321990.83578 137.02290 4709892929.52317 0.00000 3921977584158.41602 0.00000 0.00000 
880247.96753 114248086389.24567 304473.51100 904273032085.05029 0.00000 4747981166.99661 136.96889 4702622234.68638 0.00000 3921977584158.41602 0.00000 0.00000 
881247.96753 114071633685.28648 303045.83728 902876401280.91809 0.00000 4740648014.31494 136.91475 4695359137.72252 0.00000 3921977584158.41602 0.00000 0.00000 
882247.96753 113895413742.12543 301643.18171 901481612994.84387 0.00000 4733324535.84105 136.86052 4688105622.54609 0.00000 3921977584158.41602 0.00000 0.00000 
883247.96753 113719377066.40390 300264.91154 900088275482.67737 0.00000 4726008674.68348 136.80614 4680859651.91578 0.00000 3921977584158.41602 0.00000 0.00000 
884247.96753 113543535426.31755 298910.56787 898696481885.25720 0.00000 4718700919.89064 136.75163 4673621710.20796 0.00000 3921977584158.41602 0.00000 0.00000 
885247.96753 113367898050.91869 297579.69413 897306305246.19678 0.00000 4711401654.98826 136.69699 4666392177.28442 0.00000 3921977584158.41602 0.00000 0.00000 
886247.96753 113192464579.44533 296271.81882 895917742705.87183 0.00000 4704110864.96405 136.64222 4659171038.27630 0.00000 3921977584158.41602 0.00000 0.00000 
887247.96753 113017220012.97028 294986.44302 894530675543.75720 0.00000 4696827926.46576 136.58730 4651957675.78641 0.00000 3921977584158.41602 0.00000 0.00000 
888247.96753 112842165778.51514 293723.12093 893145115050.71362 0.00000 4689552898.77960 136.53223 4644752148.53461 0.00000 3921977584158.41602 0.00000 0.00000 
889247.96753 112667332659.88736 292481.49072 891761304876.46582 0.00000 4682287061.21655 136.47704 4637555723.61020 0.00000 3921977584158.41602 0.00000 0.00000 
890247.96753 112492680172.27188 291261.01657 890378924580.09033 0.00000 4675028731.26990 136.42168 4630366734.58000 0.00000 3921977584158.41602 0.00000 0.00000 
891247.96753 112318215724.96457 290061.29619 888998032802.36438 0.00000 4667778216.84147 136.36616 4623185486.40435 0.00000 3921977584158.41602 0.00000 0.00000 
892247.96753 112143965803.66452 288881.98368 887618839173.75073 0.00000 4660536618.62036 136.31051 4616013069.25711 0.00000 3921977584158.41602 0.00000 0.00000 
893247.96753 111969906774.44707 287722.61362 886241156628.26636 0.00000 4653302954.39895 136.25470 4608848510.31401 0.00000 3921977584158.41602 0.00000 0.00000 
894247.96753 111796037549.63448 286582.78781 884864976553.42310 0.00000 4646077178.95854 136.19873 4601691764.78835 0.00000 3921977584158.41602 0.00000 0.00000 
895247.96753 111622353407.27179 285462.10708 883490261571.52478 0.00000 4638859096.04562 136.14258 4594542638.30147 0.00000 3921977584158.41602 0.00000 0.00000 
896247.96753 111491321561.33910 284466.46861 882453139403.82996 0.00000 4633413579.83888 136.13524 4589149144.64522 0.00000 3921977584158.41602 0.00000 0.00000 
897247.96753 111491322214.38394 283813.42378 882453138750.92603 0.00000 4633413579.83888 136.27618 4589149144.50427 0.00000 3921977584158.41602 0.00000 0.00000 
898247.96753 111491322860.01083 283167.79688 882453138105.42920 0.00000 4633413579.83888 136.40622 4589149144.37424 0.00000 3921977584158.41602 0.00000 0.00000 
899247.96753 111491323498.29390 282529.51382 882453137467.26575 0.00000 4633413579.83888 136.52596 4589149144.25450 0.00000 3921977584158.41602 0.00000 0.00000 
900247.96753 111491324129.30748 281898.50024 882453136836.36230 0.00000 4633413579.83888 136.63596 4589149144.14450 0.00000 3921977584158.41602 0.00000 0.00000 
901247.96753 111491324753.12544 281274.68227 882453136212.64514 0.00000 4633413579.83888 136.73676 4589149144.04370 0.00000 3921977584158.41602 0.00000 0.00000 
902247.96753 111491325369.82213 280657.98560 882453135596.04053 0.00000 4633413579.83888 136.82885 4589149143.95160 0.00000 3921977584158.41602 0.00000 0.00000 
903247.96753 111491325979.47156 280048.33616 882453134986.47510 0.00000 4633413579.83888 136.91272 4589149143.86773 0.00000 3921977584158.41602 0.00000 0.00000 
904247.96753 111491326582.14781 279445.65990 882453134383.87488 0.00000 4633413579.83888 136.98882 4589149143.79164 0.00000 3921977584158.41602 0.00000 0.00000 
905247.96753 111491327177.92453 278849.88319 882453133788.16687 0.00000 4633413579.83888 137.05756 4589149143.72289 0.00000 3921977584158.41602 0.00000 0.00000 
906247.96753 111491327766.87549 278260.93224 882453133199.27783 0.00000 4633413579.83888 137.11935 4589149143.66110 0.00000 3921977584158.41602 0.00000 0.00000 
907247.96753 111491328349.07422 277678.73350 882453132617.13428 0.00000 4633413579.83888 137.17457 4589149143.60589 0.00000 3921977584158.41602 0.00000 0.00000 
908247.96753 111491328924.59415 277103.21358 882453132041.66333 0.00000 4633413579.83888 137.22357 4589149143.55689 0.00000 3921977584158.41602 0.00000 0.00000 
909247.96753 111672382857.20697 276974.77801 883886167565.77075 0.00000 4640937887.58584 137.47719 4596601569.22864 0.00000 3921977584158.41602 0.00000 0.00000 
910247.96753 111960300483.37993 277102.04011 886165028430.25793 0.00000 4652903290.86750 137.83781 4608452663.29723 0.00000 3921977584158.41602 0.00000 0.00000 
911247.96753 112247876385.43745 277218.76725 888441184464.25793 0.00000 4664854492.20135 138.17470 4620289691.11693 0.00000 3921977584158.41602 0.00000 0.00000 
912247.96753 112406929711.79434 277015.37229 889700085154.31885 0.00000 4671464486.67631 138.34010 4626836538.29594 0.00000 3921977584158.41602 0.00000 0.00000 
913247.96753 112406930300.72664 276426.44000 889700084565.35474 0.00000 4671464486.67631 138.30820 4626836538.32785 0.00000 3921977584158.41602 0.00000 0.00000 
914247.96753 112406930882.47458 275844.69206 889700083983.57336 0.00000 4671464486.67631 138.27485 4626836538.36119 0.00000 3921977584158.41602 0.00000 0.00000 
915247.96753 112406931457.12917 275270.03749 889700083408.88403 0.00000 4671464486.67631 138.24014 4626836538.39590 0.00000 3921977584158.41602 0.00000 0.00000 
916247.96753 112338368878.97623 274538.04921 889157406049.14551 0.00000 4668615104.70393 138.12454 4624014377.48402 0.00000 3921977584158.41602 0.00000 0.00000 
917247.96753 112187293971.72313 273619.41398 887961644313.89307 0.00000 4662336633.99034 137.91643 4617795886.96965 0.00000 3921977584158.41602 0.00000 0.00000 
918247.96753 112036388048.50374 272716.28718 886767220220.67212 0.00000 4656065186.62857 137.71693 4611584352.70243 0.00000 3921977584158.41602 0.00000 0.00000 
919247.96753 111885654998.82834 271828.36387 885574164552.12646 0.00000 4649800924.24779 137.52552 4605379934.76798 0.00000 3921977584158.41602 0.00000 0.00000 
920247.96753 111735086645.57367 270955.31754 884382412583.64893 0.00000 4643543507.00622 137.34170 4599182296.57162 0.00000 3921977584158.41602 0.00000 0.00000 
921247.96753 111584669626.87920 270096.81602 883191858553.53613 0.00000 4637292379.59241 137.16498 4592990888.10742 0.00000 3921977584158.41602 0.00000 0.00000 
922247.96753 111434416315.82060 269252.59558 882002600391.97449 0.00000 4631048056.20072 136.99495 4586806218.65791 0.00000 3921977584158.41602 0.00000 0.00000 
923247.96753 111284338699.58461 268422.39662 880814732974.88757 0.00000 4624811034.98874 136.83122 4580628781.62206 0.00000 3921977584158.41602 0.00000 0.00000 
924247.96753 111134419396.46376 267605.89576 879628118723.67749 0.00000 4618580593.58696 136.67338 4574457861.53175 0.00000 3921977584158.41602 0.00000 0.00000 
925247.96753 110984657257.76199 266802.81513 878442748543.97009 0.00000 4612356684.24586 136.52106 4568293411.09397 0.00000 3921977584158.41602 0.00000 0.00000 
926247.96753 110835054237.20584 266012.89000 877258637897.09460 0.00000 4606139388.14819 136.37394 4562135510.71626 0.00000 3921977584158.41602 0.00000 0.00000 
927247.96753 110685622817.60260 265235.88535 876075885582.01636 0.00000 4599929224.04978 136.23172 4555984674.19894 0.00000 3921977584158.41602 0.00000 0.00000 
928247.96753 110536352784.49722 264471.51817 874894410749.09363 0.00000 4593725767.44238 136.09407 4549840481.08950 0.00000 3921977584158.41602 0.00000 0.00000 
929247.96753 110387237223.82011 263719.51938 873714158671.26562 0.00000 4587528730.97709 135.96071 4543702646.78446 0.00000 3921977584158.41602 0.00000 0.00000 
930247.96753 110238273413.13654 262979.63535 872535107798.27832 0.00000 4581338001.50331 135.83138 4537571059.21446 0.00000 3921977584158.41602 0.00000 0.00000 
931247.96753 110089486390.20016 262251.68219 871357456301.59216 0.00000 4575154619.54258 135.70586 4531446748.96083 0.00000 3921977584158.41602 0.00000 0.00000 
932247.96753 109940859986.54976 261535.38384 870181076205.84033 0.00000 4568977913.14792 135.58389 4525329050.49617 0.00000 3921977584158.41602 0.00000 0.00000 
933247.96753 109792385330.42349 260830.48716 869005897289.02625 0.00000 4562807513.61252 135.46525 4519217598.63625 0.00000 3921977584158.41602 0.00000 0.00000 
934247.96753 109644063553.61633 260136.76771 867831928507.27319 0.00000 4556643467.96265 135.34973 4513112439.95828 0.00000 3921977584158.41602 0.00000 0.00000 
935247.96753 109495904522.35492 259454.02586 866659247949.70166 0.00000 4550486186.21467 135.23716 4507013980.56181 0.00000 3921977584158.41602 0.00000 0.00000 
936247.96753 109347912959.02298 258782.05385 865487892991.99048 0.00000 4544335864.61470 135.12734 4500922414.81835 0.00000 3921977584158.41602 0.00000 0.00000 
937247.96753 109200080007.56021 258120.61711 864317793536.58557 0.00000 4538192135.10923 135.02011 4494837378.19067 0.00000 3921977584158.41602 0.00000 0.00000 
938247.96753 109052394565.06242 257469.48075 863148861702.22571 0.00000 4532054536.26948 134.91529 4488758413.65834 0.00000 3921977584158.41602 0.00000 0.00000 
939247.96753 108904865707.76216 256828.46163 861981169325.39734 0.00000 4525923445.28162 134.81274 4482685894.80428 0.00000 3921977584158.41602 0.00000 0.00000 
940247.96753 108757499150.65950 256197.37194 860814761638.48743 0.00000 4519799099.64413 134.71233 4476620056.85824 0.00000 3921977584158.41602 0.00000 0.00000 
941247.96753 108610295560.44754 255576.01644 859649643916.61194 0.00000 4513681527.05560 134.61391 4470560927.25434 0.00000 3921977584158.41602 0.00000 0.00000 
942247.96753 108463241815.27101 254964.17224 858485712298.67664 0.00000 4507570182.18338 134.51736 4464507965.86974 0.00000 3921977584158.41602 0.00000 0.00000 
943247.96753 108316343464.85692 254361.66416 857323010709.04932 0.00000 4501465295.65798 134.42256 4458461401.13184 0.00000 3921977584158.41602 0.00000 0.00000 
944247.96753 108169590352.88574 253768.28431 856161458758.89954 0.00000 4495366445.39032 134.32938 4452420814.98397 0.00000 3921977584158.41602 0.00000 0.00000 
945247.96753 108023015779.04155 253183.92859 855001320013.34070 0.00000 4489275015.25789 134.23776 4446387578.08315 0.00000 3921977584158.41602 0.00000 0.00000 
946247.96753 107876587328.19452 252608.34443 853842337905.30115 0.00000 4483189658.12904 134.14757 4440360356.16737 0.00000 3921977584158.41602 0.00000 0.00000 
947247.96753 107730309246.36728 252041.36873 852684546040.47351 0.00000 4477110550.45491 134.05872 4434339324.00219 0.00000 3921977584158.41602 0.00000 0.00000 
948247.96753 107584183318.45303 251482.83604 851527958544.76123 0.00000 4471037766.40596 133.97111 4428324555.04957 0.00000 3921977584158.41602 0.00000 0.00000 
949247.96753 107438215748.83913 250932.59431 850372624524.35608 0.00000 4464971563.82033 133.88469 4422316304.68451 0.00000 3921977584158.41602 0.00000 0.00000 
950247.96753 107292406620.51938 250390.48018 849218544634.69531 0.00000 4458911946.14031 133.79936 4416314576.31653 0.00000 3921977584158.41602 0.00000 0.00000 
951247.96753 107146749116.65230 249856.31826 848065664919.11072 0.00000 4452858630.06153 133.71506 4410319089.34781 0.00000 3921977584158.41602 0.00000 0.00000 
952247.96753 107001241440.46854 249329.94827 846913971154.79565 0.00000 4446811540.90648 133.63170 4404329769.81431 0.00000 3921977584158.41602 0.00000 0.00000 
953247.96753 106855880101.36772 248811.20929 845763435712.31421 0.00000 4440770533.60466 133.54923 4398346474.03151 0.00000 3921977584158.41602 0.00000 0.00000 
954247.96753 106710677086.54280 248299.97880 844614153468.86121 0.00000 4434736106.31963 133.46760 4392369695.40392 0.00000 3921977584158.41602 0.00000 0.00000 
955247.96753 106565637067.68056 247796.11982 843466161399.48218 0.00000 4428708453.19357 133.38674 4386399626.21908 0.00000 3921977584158.41602 0.00000 0.00000 
956247.96753 106420741536.79532 247299.44572 842319313012.33862 0.00000 4422686805.05630 133.30660 4380435504.65498 0.00000 3921977584158.41602 0.00000 0.00000 
957247.96753 106275993811.83707 246809.82337 841173634567.72278 0.00000 4416671299.79102 133.22711 4374477467.27762 0.00000 3921977584158.41602 0.00000 0.00000 
958247.96753 106131395039.88803 246327.11736 840029135143.54993 0.00000 4410661985.06300 133.14825 4368525561.29698 0.00000 3921977584158.41602 0.00000 0.00000 
959247.96753 105986944539.32448 245851.19071 838885809343.56677 0.00000 4404658832.53936 133.06995 4362579758.65087 0.00000 3921977584158.41602 0.00000 0.00000 
960247.96753 105842662620.69772 245381.95664 837743817924.42908 0.00000 4398662686.29065 132.99221 4356640895.34624 0.00000 3921977584158.41602 0.00000 0.00000 
961247.96753 105698524036.96970 244919.22691 836602961054.87854 0.00000 4392672497.08237 132.91495 4350707932.17226 0.00000 3921977584158.41602 0.00000 0.00000 
962247.96753 105554530762.94455 244462.87897 835463254364.34033 0.00000 4386688346.97912 132.83814 4344780950.40962 0.00000 3921977584158.41602 0.00000 0.00000 
963247.96753 105410681902.37134 244012.78623 834324690757.88562 0.00000 4380710198.72889 132.76174 4338859913.16220 0.00000 3921977584158.41602 0.00000 0.00000 
964247.96753 105266982081.34645 243568.83708 833187306849.93958 0.00000 4374738244.58025 132.68573 4332945010.84198 0.00000 3921977584158.41602 0.00000 0.00000 
965247.96753 105123443033.04570 243130.93781 832051195507.41528 0.00000 4368772972.14138 132.61008 4327036726.39893 0.00000 3921977584158.41602 0.00000 0.00000 
966247.96753 104980055471.88989 242698.94933 830916283233.98071 0.00000 4362813995.51264 132.53477 4321134677.62004 0.00000 3921977584158.41602 0.00000 0.00000 
967247.96753 104836809359.28192 242272.73367 829782490573.19861 0.00000 4356860897.50018 132.45974 4315238451.29707 0.00000 3921977584158.41602 0.00000 0.00000 
968247.96753 104693708579.70914 241852.18719 828649848269.75049 0.00000 4350913839.53280 132.38497 4309348207.31666 0.00000 3921977584158.41602 0.00000 0.00000 
969247.96753 104550747785.25334 241437.18730 827518313993.92480 0.00000 4344972599.35444 132.31044 4303463725.54608 0.00000 3921977584158.41602 0.00000 0.00000 
970247.96753 104407946640.49733 241027.67029 826388043389.76074 0.00000 4339037994.19120 132.23615 4297585815.40422 0.00000 3921977584158.41602 0.00000 0.00000 
971247.96753 104265294827.37241 240623.50582 825258954788.87927 0.00000 4333109595.23515 132.16206 4291714052.17971 0.00000 3921977584158.41602 0.00000 0.00000 
972247.96753 104122791454.68219 240224.58768 824131041136.54016 0.00000 4327187365.44520 132.08815 4285848399.18534 0.00000 3921977584158.41602 0.00000 0.00000 
973247.96753 103980427643.52725 239830.79374 823004232155.42053 0.00000 4321270935.82332 132.01440 4279988490.94827 0.00000 3921977584158.41602 0.00000 0.00000 
974247.96753 103838208890.94821 239442.03677 821878571353.66138 0.00000 4315360534.81417 131.94078 4274134553.73074 0.00000 3921977584158.41602 0.00000 0.00000 
975247.96753 103696128637.94211 239058.20402 820754006815.93762 0.00000 4309455889.83132 131.86727 4268286317.55049 0.00000 3921977584158.41602 0.00000 0.00000 
976247.96753 103554210787.35760 238679.25334 819630727732.23291 0.00000 4303557994.23736 131.79390 4262444766.28018 0.00000 3921977584158.41602 0.00000 0.00000 
977247.96753 103412435324.15788 238305.04448 818508575682.85669 0.00000 4297666016.23340 131.72061 4256609076.06739 0.00000 3921977584158.41602 0.00000 0.00000 
978247.96753 103270806901.36127 237935.49583 817387587495.58728 0.00000 4291780149.18808 131.64740 4250779438.43346 0.00000 3921977584158.41602 0.00000 0.00000 
979247.96753 103129315370.71075 237570.49385 816267682846.25037 0.00000 4285899971.35129 131.57425 4244955435.65740 0.00000 3921977584158.41602 0.00000 0.00000 
980247.96753 102987968143.04532 237209.96699 815148920390.78503 0.00000 4280025790.70271 131.50114 4239137372.77667 0.00000 3921977584158.41602 0.00000 0.00000 
981247.96753 102846757151.77196 236853.81007 814031236281.40222 0.00000 4274157272.00321 131.42807 4233324917.75482 0.00000 3921977584158.41602 0.00000 0.00000 
982247.96753 102705710226.91562 236502.00058 812914850791.74866 0.00000 4268295571.82338 131.35505 4227519216.11336 0.00000 3921977584158.41602 0.00000 0.00000 
983247.96753 102564799498.75015 236154.39107 811799543332.42822 0.00000 4262439531.93566 131.28203 4221719120.68963 0.00000 3921977584158.41602 0.00000 0.00000 
984247.96753 102424035764.49530 235810.92440 810685399362.61560 0.00000 4256589601.05292 131.20903 4215925075.90984 0.00000 3921977584158.41602 0.00000 0.00000 
985247.96753 102283407547.55118 235471.49412 809572328044.40369 0.00000 4250745302.22152 131.13601 4210136609.37684 0.00000 3921977584158.41602 0.00000 0.00000 
986247.96753 102142921815.85416 235136.03760 808460384528.25037 0.00000 4244906925.01522 131.06297 4204354007.89800 0.00000 3921977584158.41602 0.00000 0.00000 
987247.96753 102002571608.21507 234804.46185 807349513715.71399 0.00000 4239074180.13419 130.98991 4198576984.93729 0.00000 3921977584158.41602 0.00000 0.00000 
988247.96753 101862379924.02519 234476.74309 806239897646.10352 0.00000 4233248023.39554 130.91684 4192806487.18058 0.00000 3921977584158.41602 0.00000 0.00000 
989247.96753 101722325860.77023 234152.75905 805131370875.52930 0.00000 4227427586.11897 130.84373 4187041654.24638 0.00000 3921977584158.41602 0.00000 0.00000 
990247.96753 101582416703.50916 233832.45362 804023991064.52319 0.00000 4221613171.05759 130.77058 4181282785.99550 0.00000 3921977584158.41602 0.00000 0.00000 
991247.96753 101442641912.23476 233515.73147 802917674788.38159 0.00000 4215804340.18154 130.69736 4175529448.58272 0.00000 3921977584158.41602 0.00000 0.00000 
992247.96753 101303007266.17294 233202.53601 801812467789.00696 0.00000 4210001333.66389 130.62409 4169781879.88667 0.00000 3921977584158.41602 0.00000 0.00000 
993247.96753 101163507951.15651 232892.78776 800708331961.69543 0.00000 4204203951.43221 130.55075 4164039881.74628 0.00000 3921977584158.41602 0.00000 0.00000 
994247.96753 101024156904.11613 232586.44880 799605369701.54333 0.00000 4198412731.12316 130.47735 4158303986.66200 0.00000 3921977584158.41602 0.00000 0.00000 
995247.96753 100884949165.56554 232283.44126 798503541753.66528 0.00000 4192627466.62516 130.40388 4152573990.49130 0.00000 3921977584158.41602 0.00000 0.00000 
996247.96753 100745885107.89626 231983.70116 797402851064.95886 0.00000 4186848173.41154 130.33034 4146849908.55971 0.00000 3921977584158.41602 0.00000 0.00000 
997247.96753 100606954733.74243 231687.14231 796303218505.79297 0.00000 4181074436.00411 130.25670 4141131329.35824 0.00000 3921977584158.41602 0.00000 0.00000 
998247.96753 100282212933.58891 230972.60690 793732890127.98157 0.00000 4167578654.29356 129.95395 4127764476.93710 0.00000 3921977584158.41602 0.00000 0.00000 
999247.96753 99811682329.34525 229937.43623 790008644700.59607 0.00000 4148024108.74990 129.48197 4108396741.92176 0.00000 3921977584158.41602 0.00000 0.00000 
1000247.96753 99341612932.49702 228917.94086 786288049856.24292 0.00000 4128488730.90250 129.02885 4089047991.46945 0.00000 3921977584158.41602 0.00000 0.00000 
1001247.96753 99002195505.41409 228208.80293 783601564361.55713 0.00000 4114383053.73415 128.75442 4075077070.06450 0.00000 3921977584158.41602 0.00000 0.00000 
1002247.96753 98671327097.06976 227528.17127 780982744358.43787 0.00000 4100632661.35368 128.49924 4061458039.29301 0.00000 3921977584158.41602 0.00000 0.00000 
1003247.96753 98340789987.10294 226856.85925 778366546655.53979 0.00000 4086896037.59346 128.25211 4047852645.59821 0.00000 3921977584158.41602 0.00000 0.00000 
1004247.96753 98154917928.63844 226522.28139 776895371676.34546 0.00000 4079171476.96757 128.19194 4040201879.92598 0.00000 3921977584158.41602 0.00000 0.00000 
1005247.96753 98154917838.00810 226612.91174 776895371767.14551 0.00000 4079171476.96757 128.36175 4040201879.75617 0.00000 3921977584158.41602 0.00000 0.00000 
1006247.96753 98071358741.34528 226510.19682 776234003004.87976 0.00000 4075698889.72167 128.41560 4036762467.05604 0.00000 3921977584158.41602 0.00000 0.00000 
1007247.96753 97948770970.99715 226318.27843 775263722617.70142 0.00000 4070604329.24912 128.41426 4031716576.34945 0.00000 3921977584158.41602 0.00000 0.00000 
1008247.96753 97826301826.43060 226127.51619 774294381160.47559 0.00000 4065514698.72317 128.40913 4026675568.49609 0.00000 3921977584158.41602 0.00000 0.00000 
1009247.96753 97703953469.98480 225937.89427 773325995747.91333 0.00000 4060430088.00653 128.40039 4021639532.50000 0.00000 3921977584158.41602 0.00000 0.00000 
1010247.96753 97581736865.81213 225749.41773 772358653161.01099 0.00000 4055350952.75214 128.38825 4016608919.66094 0.00000 3921977584158.41602 0.00000 0.00000 
1011247.96753 97459633865.31680 225562.02494 771392209753.60535 0.00000 4050276538.73068 128.37285 4011582982.95481 0.00000 3921977584158.41602 0.00000 0.00000 
1012247.96753 97337647119.12141 225375.70265 770426686505.18018 0.00000 4045206956.09726 128.35434 4006561831.48422 0.00000 3921977584158.41602 0.00000 0.00000 
1013247.96753 97215785202.53952 225190.45138 769462151289.10059 0.00000 4040142561.22828 128.33290 4001545818.22083 0.00000 3921977584158.41602 0.00000 0.00000 
1014247.96753 97094040903.47382 225006.23556 768498547021.50647 0.00000 4035083054.39898 128.30866 3996534646.30311 0.00000 3921977584158.41602 0.00000 0.00000 
1015247.96753 96972415351.23499 224823.03916 767535882640.71716 0.00000 4030028482.54106 128.28176 3991528362.21426 0.00000 3921977584158.41602 0.00000 0.00000 
1016247.96753 96850908291.59717 224640.84272 766574156134.36853 0.00000 4024978835.08846 128.25232 3986526955.48906 0.00000 3921977584158.41602 0.00000 0.00000 
1017247.96753 96729535958.81107 224459.66533 765613495996.25842 0.00000 4019934786.71161 128.22049 3981531094.35244 0.00000 3921977584158.41602 0.00000 0.00000 
1018247.96753 96608273809.12688 224279.43241 764653707962.64844 0.00000 4014895317.40824 128.18636 3976539768.54644 0.00000 3921977584158.41602 0.00000 0.00000 
1019247.96753 96487132576.09969 224100.15117 763694876989.38245 0.00000 4009860873.24810 128.15004 3971553419.87926 0.00000 3921977584158.41602 0.00000 0.00000 
1020247.96753 96366104876.89191 223921.78727 762736944641.20740 0.00000 4004831147.41081 128.11163 3966571744.46154 0.00000 3921977584158.41602 0.00000 0.00000 
1021247.96753 96245199473.46306 223744.34398 761779980268.81018 0.00000 3999806504.02957 128.07125 3961595102.94773 0.00000 3921977584158.41602 0.00000 0.00000 
1022247.96753 96124409102.40970 223567.78764 760823926382.26147 0.00000 3994786641.24751 128.02897 3956623196.36459 0.00000 3921977584158.41602 0.00000 0.00000 
1023247.96753 96003734816.33479 223392.10411 759868791312.75745 0.00000 3989771602.80854 127.98489 3951656068.03805 0.00000 3921977584158.41602 0.00000 0.00000 
1024247.96753 95883184963.68921 223217.29605 758914641138.07043 0.00000 3984761735.66111 127.93910 3946694061.60194 0.00000 3921977584158.41602 0.00000 0.00000 
1025247.96753 95762748940.18634 223043.32253 757961391925.21191 0.00000 3979756599.10623 127.89167 3941736740.56737 0.00000 3921977584158.41602 0.00000 0.00000 
1026247.96753 95642439294.43073 222870.19673 757009142996.14404 0.00000 3974756714.64449 127.84268 3936784621.45276 0.00000 3921977584158.41602 0.00000 0.00000 
1027247.96753 95522242921.07416 222697.87262 756057790622.00171 0.00000 3969761537.63657 127.79220 3931837164.82183 0.00000 3921977584158.41602 0.00000 0.00000 
1028247.96753 95402166761.26579 222526.35094 755107389741.78796 0.00000 3964771356.54560 127.74030 3926894656.38189 0.00000 3921977584158.41602 0.00000 0.00000 
1029247.96753 95282193557.58394 222355.57660 754157803763.01538 0.00000 3959785454.17833 127.68702 3921956385.79117 0.00000 3921977584158.41602 0.00000 0.00000 
1030247.96753 95162340879.17644 222185.57560 753209171745.21545 0.00000 3954804560.68165 127.63246 3917023076.22119 0.00000 3921977584158.41602 0.00000 0.00000 
1031247.96753 95042609652.12305 222016.33525 752261501018.17004 0.00000 3949828714.54143 127.57665 3912094765.79009 0.00000 3921977584158.41602 0.00000 0.00000 
1032247.96753 94922995151.24850 221847.83013 751314754182.02588 0.00000 3944857719.38585 127.51967 3907171260.00201 0.00000 3921977584158.41602 0.00000 0.00000 
1033247.96753 94803490956.23259 221680.03067 750368880419.86975 0.00000 3939891308.39541 127.46154 3902252294.58638 0.00000 3921977584158.41602 0.00000 0.00000 
1034247.96753 94684108073.97473 221512.94835 749423966851.09644 0.00000 3934929938.99979 127.40234 3897338322.60288 0.00000 3921977584158.41602 0.00000 0.00000 
1035247.96753 94564848612.33139 221346.57409 748480030159.24841 0.00000 3929973698.79776 127.34211 3892429430.81338 0.00000 3921977584158.41602 0.00000 0.00000 
1036247.96753 94445694735.11024 221180.85272 747536929170.88452 0.00000 3925021846.54330 127.28087 3887524885.05315 0.00000 3921977584158.41602 0.00000 0.00000 
1037247.96753 94326655960.07135 221015.79314 746594739218.88135 0.00000 3920074777.77972 127.21868 3882625077.08673 0.00000 3921977584158.41602 0.00000 0.00000 
1038247.96753 94207731982.79085 220851.38146 745653457893.60889 0.00000 3915132479.85506 127.15559 3877729994.38299 0.00000 3921977584158.41602 0.00000 0.00000 
1039247.96753 94088922499.91733 220687.60399 744713082793.92749 0.00000 3910194940.16197 127.09162 3872839624.45496 0.00000 3921977584158.41602 0.00000 0.00000 
1040247.96753 93970227209.16719 220524.44722 743773611527.15076 0.00000 3905262146.13746 127.02681 3867953954.85964 0.00000 3921977584158.41602 0.00000 0.00000 
1041247.96753 93851635208.64610 220361.87321 742834957804.76038 0.00000 3900333644.71458 126.96119 3863072536.85834 0.00000 3921977584158.41602 0.00000 0.00000 
1042247.96753 93733166154.44768 220199.91551 741897277204.47119 0.00000 3895410252.77067 126.89481 3858196179.52449 0.00000 3921977584158.41602 0.00000 0.00000 
1043247.96753 93614820124.15451 220038.56143 740960570340.23401 0.00000 3890491973.52942 126.82770 3853324886.05093 0.00000 3921977584158.41602 0.00000 0.00000 
