       150.20344   1.7406414e+13       3054.4719
       150.33491   1.7406407e+13       3054.4717
       150.46649   1.7406400e+13       3054.4715
       150.59819   1.7406393e+13       3054.4713
       150.73000   1.7406386e+13       3054.4711
       150.86193   1.7406379e+13       3054.4709
       150.99397   1.7406372e+13       3054.4707
       151.12613   1.7406366e+13       3054.4705
       151.25841   1.7406359e+13       3054.4703
       151.39080   1.7406352e+13       3054.4701
       151.52331   1.7406345e+13       3054.4699
       151.65593   1.7406338e+13       3054.4697
       151.78867   1.7406331e+13       3054.4695
       151.92152   1.7406324e+13       3054.4693
       152.05450   1.7406317e+13       3054.4691
       152.18758   1.7406310e+13       3054.4689
       152.32079   1.7406303e+13       3054.4687
       152.45411   1.7406296e+13       3054.4685
       152.58755   1.7406289e+13       3054.4683
       152.72110   1.7406282e+13       3054.4681
       152.85477   1.7406275e+13       3054.4679
       152.98856   1.7406268e+13       3054.4677
       153.12247   1.7406261e+13       3054.4674
       153.25649   1.7406254e+13       3054.4672
       153.39063   1.7406247e+13       3054.4670
       153.52489   1.7406240e+13       3054.4668
       153.65926   1.7406233e+13       3054.4666
       153.79376   1.7406226e+13       3054.4664
       153.92837   1.7406219e+13       3054.4662
       154.06309   1.7406212e+13       3054.4660
       154.19794   1.7406205e+13       3054.4658
       154.33290   1.7406198e+13       3054.4656
       154.46799   1.7406191e+13       3054.4654
       154.60319   1.7406184e+13       3054.4652
       154.73851   1.7406177e+13       3054.4650
       154.87394   1.7406170e+13       3054.4648
       155.00950   1.7406163e+13       3054.4646
       155.14517   1.7406156e+13       3054.4644
       155.28097   1.7406149e+13       3054.4642
       155.41688   1.7406142e+13       3054.4639
       155.55291   1.7406134e+13       3054.4637
       155.68906   1.7406127e+13       3054.4635
       155.82533   1.7406120e+13       3054.4633
       155.96172   1.7406113e+13       3054.4631
       156.09823   1.7406106e+13       3054.4629
       156.23485   1.7406099e+13       3054.4627
       156.37160   1.7406092e+13       3054.4625
       156.50847   1.7406085e+13       3054.4623
       156.64545   1.7406077e+13       3054.4621
       156.78256   1.7406070e+13       3054.4619
       156.91979   1.7406063e+13       3054.4617
       157.05713   1.7406056e+13       3054.4614
       157.19460   1.7406049e+13       3054.4612
       157.33219   1.7406042e+13       3054.4610
       157.46989   1.7406034e+13       3054.4608
       157.60772   1.7406027e+13       3054.4606
       157.74567   1.7406020e+13       3054.4604
       157.88374   1.7406013e+13       3054.4602
       158.02193   1.7406006e+13       3054.4600
       158.16024   1.7405998e+13       3054.4598
       158.29867   1.7405991e+13       3054.4595
       158.43723   1.7405984e+13       3054.4593
       158.57590   1.7405977e+13       3054.4591
       158.71470   1.7405969e+13       3054.4589
       158.85361   1.7405962e+13       3054.4587
       158.99265   1.7405955e+13       3054.4585
       159.13181   1.7405948e+13       3054.4583
       159.27110   1.7405940e+13       3054.4581
       159.41050   1.7405933e+13       3054.4578
       159.55003   1.7405926e+13       3054.4576
       159.68968   1.7405918e+13       3054.4574
       159.82945   1.7405911e+13       3054.4572
       159.96934   1.7405904e+13       3054.4570
       160.10936   1.7405897e+13       3054.4568
       160.24949   1.7405889e+13       3054.4566
       160.38975   1.7405882e+13       3054.4564
       160.53014   1.7405875e+13       3054.4561
       160.67064   1.7405867e+13       3054.4559
       160.81127   1.7405860e+13       3054.4557
       160.95203   1.7405853e+13       3054.4555
       161.09290   1.7405845e+13       3054.4553
       161.23390   1.7405838e+13       3054.4551
       161.37502   1.7405831e+13       3054.4548
       161.51627   1.7405823e+13       3054.4546
       161.65764   1.7405816e+13       3054.4544
       161.79913   1.7405808e+13       3054.4542
       161.94075   1.7405801e+13       3054.4540
       162.08249   1.7405794e+13       3054.4538
       162.22436   1.7405786e+13       3054.4536
       162.36635   1.7405779e+13       3054.4533
       162.50846   1.7405771e+13       3054.4531
       162.65070   1.7405764e+13       3054.4529
       162.79306   1.7405756e+13       3054.4527
       162.93555   1.7405749e+13       3054.4525
       163.07816   1.7405742e+13       3054.4522
       163.22090   1.7405734e+13       3054.4520
       163.36376   1.7405727e+13       3054.4518
       163.50674   1.7405719e+13       3054.4516
       163.64986   1.7405712e+13       3054.4514
       163.79309   1.7405704e+13       3054.4512
       163.93645   1.7405697e+13       3054.4509
       164.07994   1.7405689e+13       3054.4507
       164.22356   1.7405682e+13       3054.4505
       164.36730   1.7405674e+13       3054.4503
       164.51116   1.7405667e+13       3054.4501
       164.65515   1.7405659e+13       3054.4498
       164.79927   1.7405652e+13       3054.4496
       164.94351   1.7405644e+13       3054.4494
       165.08788   1.7405637e+13       3054.4492
       165.23238   1.7405629e+13       3054.4490
       165.37700   1.7405622e+13       3054.4487
       165.52175   1.7405614e+13       3054.4485
       165.66662   1.7405606e+13       3054.4483
       165.81162   1.7405599e+13       3054.4481
       165.95675   1.7405591e+13       3054.4479
       166.10201   1.7405584e+13       3054.4476
       166.24739   1.7405576e+13       3054.4474
       166.39290   1.7405569e+13       3054.4472
       166.53854   1.7405561e+13       3054.4470
       166.68431   1.7405553e+13       3054.4467
       166.83020   1.7405546e+13       3054.4465
       166.97622   1.7405538e+13       3054.4463
       167.12237   1.7405530e+13       3054.4461
       167.26865   1.7405523e+13       3054.4458
       167.41505   1.7405515e+13       3054.4456
       167.56158   1.7405508e+13       3054.4454
       167.70824   1.7405500e+13       3054.4452
       167.85503   1.7405492e+13       3054.4450
       168.00195   1.7405485e+13       3054.4447
       168.14900   1.7405477e+13       3054.4445
       168.29617   1.7405469e+13       3054.4443
       168.44348   1.7405461e+13       3054.4441
       168.59091   1.7405454e+13       3054.4438
       168.73847   1.7405446e+13       3054.4436
       168.88616   1.7405438e+13       3054.4434
       169.03398   1.7405431e+13       3054.4432
       169.18193   1.7405423e+13       3054.4429
       169.33001   1.7405415e+13       3054.4427
       169.47822   1.7405407e+13       3054.4425
       169.62656   1.7405400e+13       3054.4422
       169.77503   1.7405392e+13       3054.4420
       169.92362   1.7405384e+13       3054.4418
       170.07235   1.7405376e+13       3054.4416
       170.22121   1.7405369e+13       3054.4413
       170.37020   1.7405361e+13       3054.4411
       170.51932   1.7405353e+13       3054.4409
       170.66857   1.7405345e+13       3054.4407
       170.81795   1.7405338e+13       3054.4404
       170.96746   1.7405330e+13       3054.4402
       171.11710   1.7405322e+13       3054.4400
       171.26687   1.7405314e+13       3054.4397
       171.41678   1.7405306e+13       3054.4395
       171.56681   1.7405298e+13       3054.4393
       171.71698   1.7405291e+13       3054.4391
       171.86728   1.7405283e+13       3054.4388
       172.01771   1.7405275e+13       3054.4386
       172.16827   1.7405267e+13       3054.4384
       172.31896   1.7405259e+13       3054.4381
       172.46979   1.7405251e+13       3054.4379
       172.62074   1.7405243e+13       3054.4377
       172.77183   1.7405235e+13       3054.4374
       172.92305   1.7405228e+13       3054.4372
       173.07441   1.7405220e+13       3054.4370
       173.22589   1.7405212e+13       3054.4368
       173.37751   1.7405204e+13       3054.4365
       173.52926   1.7405196e+13       3054.4363
       173.68115   1.7405188e+13       3054.4361
       173.83316   1.7405180e+13       3054.4358
